2017-09-20 15:14:21,802 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:15:22,779 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:15:22,792 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:15:22,795 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:15:22,796 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:15:22,798 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:15:22,854 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:15:22,856 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:15:59,822 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:15:59,855 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:15:59,856 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:15:59,858 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
2017-09-20 15:15:59,861 [main] INFO  -.-.-.-.SphereParser  - Number of 8 were parsed and added to intList
2017-09-20 15:15:59,869 [main] INFO  -.-.-.-.SphereObserver  - Singeltone SphereObserver was created
2017-09-20 15:15:59,871 [main] INFO  -.-.-.-.Creator  - Number of 8 were created and added to sphereList
2017-09-20 15:16:24,810 [main] INFO  -.-.-.-.SphereReader  - Number of 11 were read and added to stringList
2017-09-20 15:16:24,831 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[2] is not correct and string was not parsed
2017-09-20 15:16:24,833 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[3] is not correct and string was not parsed
2017-09-20 15:16:24,834 [main] WARN  -.-.-.-.SphereParser  - Data from listStringData[4] is not correct and string was not parsed
